Time,Angle_Paka
0.409927487373352,-0.0864387974143028
0.41262748837471,-0.0870108380913734
0.415327489376068,-0.0875828936696053
0.418027490377426,-0.0881549641489983
0.420727491378784,-0.0887270495295525
0.423427492380142,-0.0892991572618484
0.4261274933815,-0.0898712798953056
0.428827494382858,-0.090443417429924
0.431527495384216,-0.0910155698657036
0.434227496385574,-0.0915877223014832
0.436927497386932,-0.0921598821878433
0.43962749838829,-0.0927320495247841
0.442327499389648,-0.0933042243123055
0.445027500391006,-0.0938763990998268
0.447727501392365,-0.0944485813379288
0.450427502393723,-0.0950207635760307
0.453127503395081,-0.0955929383635521
0.455827504396439,-0.0961651131510735
0.458527505397797,-0.0967372879385948
0.461227506399155,-0.097309447824955
0.463927507400513,-0.0978816002607346
0.466627508401871,-0.0984537526965141
0.469327509403229,-0.0990258827805519
0.472027510404587,-0.0995980054140091
0.474727511405945,-0.100170113146305
0.477427512407303,-0.10074220597744
0.480127513408661,-0.101314276456833
0.482827514410019,-0.101886324584484
0.485527485609055,-0.102458357810974
0.488227486610413,-0.103030361235142
0.490927487611771,-0.103602342307568
0.493627488613129,-0.104174308478832
0.496327489614487,-0.104746252298355
0.499027490615845,-0.105318181216717
0.501727521419525,-0.105890087783337
0.504427492618561,-0.106461964547634
0.507127523422241,-0.10703382641077
0.509827494621277,-0.107605695724487
0.512527525424957,-0.108177542686462
0.515227496623993,-0.108749367296696
0.517927527427673,-0.10932119935751
0.520627498626709,-0.109893031418324
0.523327529430389,-0.110464856028557
0.526027500629425,-0.11103667318821
0.528727471828461,-0.111608512699604
0.531427502632141,-0.112180352210999
0.534127473831177,-0.112752206623554
0.536827504634857,-0.113324075937271
0.539527475833893,-0.113895960152149
0.540000021457672,-0.113996043801308
